arm,draw,n_kept,n_pool,dataset,auroc,accuracy,tpr_at_fpr,fpr
arm8,2,219,243,toolace_balanced,0.7726726013260177,0.5367847411444142,0.1880108991825613,0.01
arm8,2,219,243,mean,0.8852042991325868,0.7065632250224416,0.18503581074631767,0.01
arm8,3,219,243,anthropic_hh_balanced,0.8747686499579527,0.6642091152815014,0.1836461126005362,0.01
arm8,3,219,243,mt_balanced,0.9251677558001843,0.8559602649006622,0.17880794701986755,0.01
arm8,3,219,243,mts_balanced,0.8888588426176312,0.7906976744186046,0.0,0.01
arm8,3,219,243,toolace_balanced,0.7640007721491732,0.5258855585831063,0.10354223433242507,0.01
arm8,3,219,243,mean,0.8631990051312354,0.7091881532959686,0.1164990734882072,0.01
arm8,4,219,243,anthropic_hh_balanced,0.9228647514177489,0.6873324396782842,0.3378016085790885,0.01
arm8,4,219,243,mt_balanced,0.9292136309810974,0.8344370860927153,0.48344370860927155,0.01
arm8,4,219,243,mts_balanced,0.9126554894537587,0.7558139534883721,0.0,0.01
arm8,4,219,243,toolace_balanced,0.7410404710109957,0.5449591280653951,0.14168937329700274,0.01
arm8,4,219,243,mean,0.8764435857159003,0.7056356518311917,0.24073367262134068,0.01
arm8,5,219,243,anthropic_hh_balanced,0.9178336741441396,0.7208445040214477,0.26474530831099197,0.01
arm8,5,219,243,mt_balanced,0.8617385202403404,0.7367549668874173,0.0,0.01
arm8,5,219,243,mts_balanced,0.9415900486749594,0.8488372093023255,0.0,0.01
arm8,5,219,243,toolace_balanced,0.7617474329752243,0.553133514986376,0.12806539509536785,0.01
arm8,5,219,243,mean,0.8707274190086659,0.7148925487993916,0.09820267585158995,0.01
arm8,6,219,243,anthropic_hh_balanced,0.91591571491206,0.7644101876675603,0.34316353887399464,0.01
arm8,6,219,243,mt_balanced,0.8495022148151397,0.7632450331125827,0.0,0.01
arm8,6,219,243,mts_balanced,0.9296917252568956,0.8255813953488372,0.0,0.01
arm8,6,219,243,toolace_balanced,0.7784191730579335,0.5762942779291553,0.17438692098092642,0.01
arm8,6,219,243,mean,0.8683822070105072,0.7323827235145339,0.12938761496373027,0.01
arm8,7,219,243,anthropic_hh_balanced,0.9232196378900157,0.7637399463806971,0.34048257372654156,0.01
arm8,7,219,243,mt_balanced,0.8597484759440375,0.793046357615894,0.0,0.01
arm8,7,219,243,mts_balanced,0.9223904813412656,0.8023255813953488,0.0,0.01
arm8,7,219,243,toolace_balanced,0.7660462250072388,0.5544959128065395,0.19346049046321526,0.01
arm8,7,219,243,mean,0.8678512050456394,0.7284019495496199,0.1334857660474392,0.01
