arm,vintage,seed,n_redteam_rows,dataset,auroc_pipeline,auroc_rank
deepseekv4pro,3,49,716,toolace,0.7676606186793574,0.7676606186793574
deepseekv4pro,3,49,716,mean,0.8822748931879216,0.8831516557989098
deepseekv4pro,3,50,716,anthropic,0.9535837030083727,0.9554327090493421
deepseekv4pro,3,50,716,mt,0.917007401273226,0.9170332798509394
deepseekv4pro,3,50,716,mts,0.9346528850764559,0.9347328040918537
deepseekv4pro,3,50,716,toolace,0.7764165675193336,0.7764165675193336
deepseekv4pro,3,50,716,mean,0.895415139219347,0.8959038401278672
deepseekv4pro,3,51,716,anthropic,0.9513505124982968,0.954950112795046
deepseekv4pro,3,51,716,mt,0.9015061332229182,0.9014802546452046
deepseekv4pro,3,51,716,mts,0.9004209068144281,0.900420906814428
deepseekv4pro,3,51,716,toolace,0.7671958655562165,0.7671958655562165
deepseekv4pro,3,51,716,mean,0.8801183545229649,0.8810117849527238
gptoss120b,0,42,0,anthropic,0.9529932322972339,0.9530367605868371
gptoss120b,0,42,0,mt,0.808964339319911,0.8814243569173439
gptoss120b,0,42,0,mts,0.9493313442378389,0.9485854334274603
gptoss120b,0,42,0,toolace,0.7260559190957764,0.7261674598453303
gptoss120b,0,42,0,mean,0.8593362087376901,0.8773035026942428
gptoss120b,0,43,0,anthropic,0.9488618298535937,0.9573479537918819
gptoss120b,0,43,0,mt,0.8764297914186636,0.8904818591170229
gptoss120b,0,43,0,mts,0.9362512653844104,0.9363578240716074
gptoss120b,0,43,0,toolace,0.6893590124925639,0.6892474717430102
gptoss120b,0,43,0,mean,0.8627254747873079,0.8683587771808805
gptoss120b,0,44,0,anthropic,0.9548460234068648,0.9566041877999667
gptoss120b,0,44,0,mt,0.82286113555199,0.9186636302468816
gptoss120b,0,44,0,mts,0.951302679950983,0.9552719910490702
gptoss120b,0,44,0,toolace,0.7091946757882213,0.7091946757882213
gptoss120b,0,44,0,mean,0.8595511286745148,0.884933621221035
gptoss120b,0,45,0,anthropic,0.9572022286484276,0.9571776257021303
gptoss120b,0,45,0,mt,0.9051032555250764,0.9027483049531597
gptoss120b,0,45,0,mts,0.9375832489743727,0.9376098886461719
gptoss120b,0,45,0,toolace,0.7091203152885188,0.7091389054134444
gptoss120b,0,45,0,mean,0.8772522621090989,0.8766686811787266
gptoss120b,0,46,0,anthropic,0.960851034837772,0.9617651289194387
gptoss120b,0,46,0,mt,0.9033693908182807,0.9069665131204389
